Epoch:0	SE:128.5702362060547
Epoch:1	SE:123.53551483154297
Epoch:2	SE:109.2505111694336
Epoch:3	SE:96.48025512695312
Epoch:4	SE:95.75701141357422
Epoch:5	SE:95.5481185913086
Epoch:6	SE:95.22457122802734
Epoch:7	SE:95.06206512451172
Epoch:8	SE:94.87731170654297
Epoch:9	SE:94.74018859863281
Epoch:10	SE:94.62264251708984
Epoch:11	SE:94.44469451904297
Epoch:12	SE:94.37918090820312
Epoch:13	SE:94.22230529785156
Epoch:14	SE:94.0959701538086
Epoch:15	SE:94.01778411865234
Epoch:16	SE:93.8986587524414
Epoch:17	SE:93.7529525756836
Epoch:18	SE:93.6867446899414
Epoch:19	SE:93.50194549560547
Epoch:20	SE:93.39281463623047
Epoch:21	SE:93.39376068115234
Epoch:22	SE:93.27306365966797
Epoch:23	SE:93.17182159423828
Epoch:24	SE:93.13072967529297
Epoch:25	SE:93.03282165527344
Epoch:26	SE:93.019287109375
Epoch:27	SE:92.83492279052734
Epoch:28	SE:92.81515502929688
Epoch:29	SE:92.78121185302734
Epoch:30	SE:92.71089935302734
Epoch:31	SE:92.6739273071289
Epoch:32	SE:92.52668762207031
Epoch:33	SE:92.52639770507812
Epoch:34	SE:92.43016815185547
Epoch:35	SE:92.38643646240234
Epoch:36	SE:92.2483139038086
Epoch:37	SE:92.13256072998047
Epoch:38	SE:91.98344421386719
Epoch:39	SE:91.97022247314453
Epoch:40	SE:91.83345794677734
Epoch:41	SE:91.72319030761719
Epoch:42	SE:91.6616439819336
Epoch:43	SE:91.43498992919922
Epoch:44	SE:91.3686294555664
Epoch:45	SE:91.2083969116211
Epoch:46	SE:91.01879119873047
Epoch:47	SE:90.83709716796875
Epoch:48	SE:90.79851531982422
Epoch:49	SE:90.66535186767578
Epoch:50	SE:90.53656005859375
Epoch:51	SE:90.52965545654297
Epoch:52	SE:90.32665252685547
Epoch:53	SE:90.20421600341797
Epoch:54	SE:90.15340423583984
Epoch:55	SE:90.04173278808594
Epoch:56	SE:90.02632904052734
Epoch:57	SE:89.81792449951172
Epoch:58	SE:89.80777740478516
Epoch:59	SE:89.60274505615234
Epoch:60	SE:89.43399810791016
Epoch:61	SE:89.30076599121094
Epoch:62	SE:89.18818664550781
Epoch:63	SE:89.00240325927734
Epoch:64	SE:88.91863250732422
Epoch:65	SE:88.80057525634766
Epoch:66	SE:88.67070770263672
Epoch:67	SE:88.45529174804688
Epoch:68	SE:88.33280944824219
Epoch:69	SE:88.1554183959961
