Epoch:0	SE:2.690263509750366
Epoch:1	SE:1.6918399333953857
Epoch:2	SE:1.29591703414917
Epoch:3	SE:1.2849853038787842
Epoch:4	SE:1.2757538557052612
Epoch:5	SE:1.2673234939575195
Epoch:6	SE:1.259246587753296
Epoch:7	SE:1.2512041330337524
Epoch:8	SE:1.2429198026657104
Epoch:9	SE:1.2341327667236328
Epoch:10	SE:1.2253682613372803
Epoch:11	SE:1.2177956104278564
Epoch:12	SE:1.2101186513900757
Epoch:13	SE:1.202043890953064
Epoch:14	SE:1.193471908569336
Epoch:15	SE:1.184291958808899
Epoch:16	SE:1.1743792295455933
Epoch:17	SE:1.1635825634002686
Epoch:18	SE:1.151717185974121
Epoch:19	SE:1.1385374069213867
Epoch:20	SE:1.1258379220962524
Epoch:21	SE:1.1153970956802368
Epoch:22	SE:1.103798747062683
Epoch:23	SE:1.0897654294967651
Epoch:24	SE:1.0769391059875488
Epoch:25	SE:1.0648194551467896
Epoch:26	SE:1.0522910356521606
Epoch:27	SE:1.041750192642212
Epoch:28	SE:1.031079888343811
Epoch:29	SE:1.0202387571334839
Epoch:30	SE:1.009502649307251
Epoch:31	SE:0.9996675252914429
Epoch:32	SE:0.987179160118103
Epoch:33	SE:0.9724692702293396
Epoch:34	SE:0.9555859565734863
Epoch:35	SE:0.93507319688797
Epoch:36	SE:0.907123863697052
Epoch:37	SE:0.871562659740448
Epoch:38	SE:0.8306307196617126
Epoch:39	SE:0.7893717885017395
Epoch:40	SE:0.7533431649208069
Epoch:41	SE:0.724704384803772
Epoch:42	SE:0.6998289823532104
Epoch:43	SE:0.6773467063903809
Epoch:44	SE:0.6567690968513489
Epoch:45	SE:0.6377623081207275
Epoch:46	SE:0.6199820637702942
Epoch:47	SE:0.6031139492988586
Epoch:48	SE:0.5871860980987549
Epoch:49	SE:0.5718742609024048
Epoch:50	SE:0.5574578642845154
Epoch:51	SE:0.5438227653503418
Epoch:52	SE:0.5306830406188965
Epoch:53	SE:0.518021285533905
Epoch:54	SE:0.5057138204574585
Epoch:55	SE:0.4937528073787689
Epoch:56	SE:0.482261061668396
Epoch:57	SE:0.4708296060562134
Epoch:58	SE:0.4596572816371918
Epoch:59	SE:0.44882094860076904
Epoch:60	SE:0.43827056884765625
Epoch:61	SE:0.42842939496040344
Epoch:62	SE:0.4188063442707062
Epoch:63	SE:0.40939828753471375
Epoch:64	SE:0.40016502141952515
Epoch:65	SE:0.3911050260066986
Epoch:66	SE:0.3821754455566406
Epoch:67	SE:0.37343475222587585
Epoch:68	SE:0.36485156416893005
Epoch:69	SE:0.3564040958881378
Epoch:70	SE:0.34801343083381653
Epoch:71	SE:0.34005632996559143
Epoch:72	SE:0.3317531645298004
Epoch:73	SE:0.32390323281288147
Epoch:74	SE:0.3161804974079132
Epoch:75	SE:0.3086228668689728
Epoch:76	SE:0.30122074484825134
Epoch:77	SE:0.29398250579833984
Epoch:78	SE:0.28686514496803284
Epoch:79	SE:0.2799210846424103
