Epoch:0	RMSE:1.5597691535949707
Epoch:1	RMSE:1.4597705602645874
Epoch:2	RMSE:1.2136675119400024
Epoch:3	RMSE:1.0825780630111694
Epoch:4	RMSE:1.0785294771194458
Epoch:5	RMSE:1.078802466392517
Epoch:6	RMSE:1.0795772075653076
Epoch:7	RMSE:1.0817292928695679
Epoch:8	RMSE:1.0810378789901733
Epoch:9	RMSE:1.079166293144226
Epoch:10	RMSE:1.080703616142273
Epoch:11	RMSE:1.079789400100708
Epoch:12	RMSE:1.0787262916564941
Epoch:13	RMSE:1.0807982683181763
Epoch:14	RMSE:1.0821183919906616
Epoch:15	RMSE:1.0781669616699219
Epoch:16	RMSE:1.076959490776062
Epoch:17	RMSE:1.0801230669021606
Epoch:18	RMSE:1.0806734561920166
Epoch:19	RMSE:1.0788668394088745
Epoch:20	RMSE:1.078681468963623
Epoch:21	RMSE:1.078433871269226
Epoch:22	RMSE:1.0764641761779785
Epoch:23	RMSE:1.0746722221374512
Epoch:24	RMSE:1.0788840055465698
Epoch:25	RMSE:1.0773420333862305
Epoch:26	RMSE:1.074325442314148
Epoch:27	RMSE:1.0786715745925903
Epoch:28	RMSE:1.0767334699630737
Epoch:29	RMSE:1.078679084777832
Epoch:30	RMSE:1.0783919095993042
Epoch:31	RMSE:1.0758724212646484
Epoch:32	RMSE:1.080857753753662
Epoch:33	RMSE:1.0772924423217773
Epoch:34	RMSE:1.0772508382797241
Epoch:35	RMSE:1.0796960592269897
Epoch:36	RMSE:1.0781468152999878
Epoch:37	RMSE:1.0769217014312744
Epoch:38	RMSE:1.0763263702392578
Epoch:39	RMSE:1.0769716501235962
Epoch:40	RMSE:1.071813941001892
Epoch:41	RMSE:1.0773032903671265
Epoch:42	RMSE:1.0752770900726318
Epoch:43	RMSE:1.075778841972351
