Epoch:0	SE:1.7413272857666016
Epoch:1	SE:1.2381541728973389
Epoch:2	SE:1.2295678853988647
Epoch:3	SE:1.2211966514587402
Epoch:4	SE:1.21261465549469
Epoch:5	SE:1.2006239891052246
Epoch:6	SE:1.1825653314590454
Epoch:7	SE:1.1584993600845337
Epoch:8	SE:1.1311997175216675
Epoch:9	SE:1.107367992401123
Epoch:10	SE:1.0881365537643433
Epoch:11	SE:1.0736794471740723
Epoch:12	SE:1.0611990690231323
Epoch:13	SE:1.0469101667404175
Epoch:14	SE:1.0303215980529785
Epoch:15	SE:1.0170820951461792
Epoch:16	SE:1.0001754760742188
