Epoch:0	RMSE:1.085000991821289
Epoch:1	RMSE:1.0843325853347778
Epoch:2	RMSE:1.0893409252166748
Epoch:3	RMSE:1.0886772871017456
Epoch:4	RMSE:1.0913126468658447
Epoch:5	RMSE:1.0940687656402588
Epoch:6	RMSE:1.0930782556533813
Epoch:7	RMSE:1.093200922012329
Epoch:8	RMSE:1.095638632774353
Epoch:9	RMSE:1.0949172973632812
Epoch:10	RMSE:1.0934590101242065
Epoch:11	RMSE:1.093904733657837
Epoch:12	RMSE:1.0974215269088745
Epoch:13	RMSE:1.0945321321487427
Epoch:14	RMSE:1.0950450897216797
Epoch:15	RMSE:1.0927531719207764
Epoch:16	RMSE:1.0983234643936157
Epoch:17	RMSE:1.0990363359451294
Epoch:18	RMSE:1.0989481210708618
Epoch:19	RMSE:1.0973302125930786
Epoch:20	RMSE:1.0960948467254639
Epoch:21	RMSE:1.0954426527023315
Epoch:22	RMSE:1.096863865852356
Epoch:23	RMSE:1.096783995628357
Epoch:24	RMSE:1.094425082206726
Epoch:25	RMSE:1.0951905250549316
Epoch:26	RMSE:1.0944793224334717
Epoch:27	RMSE:1.096653699874878
Epoch:28	RMSE:1.0937573909759521
Epoch:29	RMSE:1.0925263166427612
Epoch:30	RMSE:1.0956707000732422
Epoch:31	RMSE:1.0916632413864136
Epoch:32	RMSE:1.0981659889221191
Epoch:33	RMSE:1.0952509641647339
Epoch:34	RMSE:1.0949763059616089
Epoch:35	RMSE:1.0935288667678833
Epoch:36	RMSE:1.0934770107269287
Epoch:37	RMSE:1.0912342071533203
Epoch:38	RMSE:1.0934747457504272
Epoch:39	RMSE:1.0979442596435547
Epoch:40	RMSE:1.091178297996521
Epoch:41	RMSE:1.0953266620635986
Epoch:42	RMSE:1.0947012901306152
Epoch:43	RMSE:1.095543622970581
Epoch:44	RMSE:1.0921233892440796
Epoch:45	RMSE:1.0958291292190552
Epoch:46	RMSE:1.0956896543502808
Epoch:47	RMSE:1.0919092893600464
Epoch:48	RMSE:1.1001176834106445
Epoch:49	RMSE:1.0913550853729248
Epoch:50	RMSE:1.09563148021698
Epoch:51	RMSE:1.0944561958312988
Epoch:52	RMSE:1.0945442914962769
Epoch:53	RMSE:1.0948981046676636
Epoch:54	RMSE:1.0939618349075317
Epoch:55	RMSE:1.0917422771453857
Epoch:56	RMSE:1.0950157642364502
Epoch:57	RMSE:1.0982115268707275
Epoch:58	RMSE:1.0919269323349
Epoch:59	RMSE:1.0963749885559082
