Epoch:0	RMSE:1.4490536451339722
Epoch:1	RMSE:1.118517279624939
Epoch:2	RMSE:1.1040576696395874
Epoch:3	RMSE:1.1022223234176636
Epoch:4	RMSE:1.097057819366455
Epoch:5	RMSE:1.0964889526367188
Epoch:6	RMSE:1.0981407165527344
Epoch:7	RMSE:1.0976169109344482
Epoch:8	RMSE:1.0975167751312256
Epoch:9	RMSE:1.094214916229248
Epoch:10	RMSE:1.0922893285751343
Epoch:11	RMSE:1.0892465114593506
Epoch:12	RMSE:1.0890132188796997
Epoch:13	RMSE:1.0890439748764038
Epoch:14	RMSE:1.0915486812591553
Epoch:15	RMSE:1.0927300453186035
Epoch:16	RMSE:1.095492959022522
Epoch:17	RMSE:1.0940393209457397
Epoch:18	RMSE:1.0937423706054688
Epoch:19	RMSE:1.0967870950698853
Epoch:20	RMSE:1.0949467420578003
Epoch:21	RMSE:1.0915825366973877
Epoch:22	RMSE:1.0948524475097656
Epoch:23	RMSE:1.0912891626358032
Epoch:24	RMSE:1.0903090238571167
Epoch:25	RMSE:1.090996265411377
Epoch:26	RMSE:1.0907896757125854
Epoch:27	RMSE:1.093856930732727
Epoch:28	RMSE:1.0882298946380615
Epoch:29	RMSE:1.0908149480819702
Epoch:30	RMSE:1.090252161026001
Epoch:31	RMSE:1.0917935371398926
Epoch:32	RMSE:1.0893348455429077
Epoch:33	RMSE:1.0899145603179932
Epoch:34	RMSE:1.09249746799469
Epoch:35	RMSE:1.0905848741531372
Epoch:36	RMSE:1.0877975225448608
Epoch:37	RMSE:1.092877745628357
Epoch:38	RMSE:1.0963085889816284
Epoch:39	RMSE:1.0942665338516235
Epoch:40	RMSE:1.0919443368911743
Epoch:41	RMSE:1.092617154121399
Epoch:42	RMSE:1.0941245555877686
Epoch:43	RMSE:1.090340495109558
Epoch:44	RMSE:1.0952396392822266
Epoch:45	RMSE:1.0927573442459106
Epoch:46	RMSE:1.0908089876174927
Epoch:47	RMSE:1.0958962440490723
Epoch:48	RMSE:1.0950300693511963
Epoch:49	RMSE:1.0950191020965576
Epoch:50	RMSE:1.0922822952270508
Epoch:51	RMSE:1.0968636274337769
Epoch:52	RMSE:1.0954599380493164
Epoch:53	RMSE:1.097885012626648
Epoch:54	RMSE:1.0971779823303223
Epoch:55	RMSE:1.1019128561019897
Epoch:56	RMSE:1.1056227684020996
Epoch:57	RMSE:1.1058950424194336
Epoch:58	RMSE:1.1338523626327515
Epoch:59	RMSE:1.156720519065857
Epoch:60	RMSE:1.1654170751571655
Epoch:61	RMSE:1.173117995262146
Epoch:62	RMSE:1.1771043539047241
Epoch:63	RMSE:1.1878259181976318
Epoch:64	RMSE:1.1912754774093628
Epoch:65	RMSE:1.2069698572158813
Epoch:66	RMSE:1.217880129814148
Epoch:67	RMSE:1.2237828969955444
Epoch:68	RMSE:1.2376737594604492
Epoch:69	RMSE:1.2452248334884644
Epoch:70	RMSE:1.2564209699630737
Epoch:71	RMSE:1.2689836025238037
Epoch:72	RMSE:1.2785180807113647
Epoch:73	RMSE:1.289736032485962
Epoch:74	RMSE:1.302342414855957
Epoch:75	RMSE:1.318299651145935
Epoch:76	RMSE:1.3293044567108154
Epoch:77	RMSE:1.3447450399398804
Epoch:78	RMSE:1.3582720756530762
Epoch:79	RMSE:1.3672946691513062
Epoch:80	RMSE:1.3795316219329834
Epoch:81	RMSE:1.385555386543274
Epoch:82	RMSE:1.3960942029953003
Epoch:83	RMSE:1.398476481437683
Epoch:84	RMSE:1.403825283050537
Epoch:85	RMSE:1.4158004522323608
Epoch:86	RMSE:1.4211753606796265
Epoch:87	RMSE:1.4240375757217407
Epoch:88	RMSE:1.4361680746078491
Epoch:89	RMSE:1.435805082321167
Epoch:90	RMSE:1.44308340549469
Epoch:91	RMSE:1.4424985647201538
Epoch:92	RMSE:1.4410767555236816
Epoch:93	RMSE:1.442588448524475
Epoch:94	RMSE:1.452452540397644
Epoch:95	RMSE:1.4533843994140625
Epoch:96	RMSE:1.4541466236114502
Epoch:97	RMSE:1.4534285068511963
Epoch:98	RMSE:1.450834035873413
Epoch:99	RMSE:1.4559019804000854
Epoch:100	RMSE:1.459629774093628
