Epoch:0	RMSE:1.0839859247207642
Epoch:1	RMSE:1.084913730621338
Epoch:2	RMSE:1.085904598236084
Epoch:3	RMSE:1.0836477279663086
Epoch:4	RMSE:1.0867923498153687
Epoch:5	RMSE:1.0878363847732544
Epoch:6	RMSE:1.088817834854126
Epoch:7	RMSE:1.0867465734481812
Epoch:8	RMSE:1.0871480703353882
Epoch:9	RMSE:1.0881754159927368
Epoch:10	RMSE:1.0908116102218628
Epoch:11	RMSE:1.0907912254333496
Epoch:12	RMSE:1.0929388999938965
Epoch:13	RMSE:1.0918185710906982
Epoch:14	RMSE:1.0884965658187866
Epoch:15	RMSE:1.0914586782455444
Epoch:16	RMSE:1.090181827545166
Epoch:17	RMSE:1.0892153978347778
Epoch:18	RMSE:1.0899126529693604
Epoch:19	RMSE:1.0902695655822754
Epoch:20	RMSE:1.0863685607910156
Epoch:21	RMSE:1.0878238677978516
Epoch:22	RMSE:1.0841792821884155
Epoch:23	RMSE:1.0834537744522095
Epoch:24	RMSE:1.0934175252914429
Epoch:25	RMSE:1.0882388353347778
Epoch:26	RMSE:1.0905903577804565
Epoch:27	RMSE:1.089091181755066
Epoch:28	RMSE:1.0868881940841675
Epoch:29	RMSE:1.0888651609420776
Epoch:30	RMSE:1.0897773504257202
Epoch:31	RMSE:1.08861243724823
Epoch:32	RMSE:1.088889479637146
Epoch:33	RMSE:1.0872846841812134
Epoch:34	RMSE:1.0892285108566284
Epoch:35	RMSE:1.0866069793701172
Epoch:36	RMSE:1.0919456481933594
Epoch:37	RMSE:1.091353178024292
Epoch:38	RMSE:1.0868388414382935
Epoch:39	RMSE:1.0876200199127197
Epoch:40	RMSE:1.08513343334198
Epoch:41	RMSE:1.0870800018310547
Epoch:42	RMSE:1.0882269144058228
Epoch:43	RMSE:1.0862030982971191
Epoch:44	RMSE:1.086626410484314
Epoch:45	RMSE:1.089186191558838
Epoch:46	RMSE:1.0884997844696045
Epoch:47	RMSE:1.0901421308517456
Epoch:48	RMSE:1.0876027345657349
Epoch:49	RMSE:1.0867035388946533
Epoch:50	RMSE:1.0887402296066284
Epoch:51	RMSE:1.0902900695800781
Epoch:52	RMSE:1.0835423469543457
Epoch:53	RMSE:1.0877995491027832
Epoch:54	RMSE:1.0872626304626465
Epoch:55	RMSE:1.085734248161316
Epoch:56	RMSE:1.0870414972305298
Epoch:57	RMSE:1.0886049270629883
Epoch:58	RMSE:1.0888638496398926
Epoch:59	RMSE:1.0884562730789185
