Epoch:0	SE:2.587552785873413
Epoch:1	SE:2.3432457447052
Epoch:2	SE:1.8516016006469727
Epoch:3	SE:1.3458175659179688
Epoch:4	SE:1.2831913232803345
Epoch:5	SE:1.2770817279815674
Epoch:6	SE:1.2692569494247437
Epoch:7	SE:1.2660702466964722
Epoch:8	SE:1.2614048719406128
Epoch:9	SE:1.2538737058639526
Epoch:10	SE:1.2515411376953125
Epoch:11	SE:1.246399164199829
Epoch:12	SE:1.244620442390442
Epoch:13	SE:1.2382954359054565
Epoch:14	SE:1.2367329597473145
Epoch:15	SE:1.2327240705490112
Epoch:16	SE:1.2295559644699097
Epoch:17	SE:1.2242213487625122
Epoch:18	SE:1.2224605083465576
Epoch:19	SE:1.2201637029647827
Epoch:20	SE:1.2150007486343384
Epoch:21	SE:1.2102645635604858
Epoch:22	SE:1.2101870775222778
Epoch:23	SE:1.2086557149887085
Epoch:24	SE:1.2028864622116089
Epoch:25	SE:1.2038401365280151
Epoch:26	SE:1.2025120258331299
Epoch:27	SE:1.198793649673462
Epoch:28	SE:1.1962875127792358
Epoch:29	SE:1.193077564239502
Epoch:30	SE:1.19090735912323
Epoch:31	SE:1.1879608631134033
Epoch:32	SE:1.1864551305770874
Epoch:33	SE:1.1867733001708984
Epoch:34	SE:1.1836541891098022
Epoch:35	SE:1.1795867681503296
Epoch:36	SE:1.1782965660095215
Epoch:37	SE:1.1779389381408691
Epoch:38	SE:1.173576831817627
Epoch:39	SE:1.1724494695663452
Epoch:40	SE:1.1692122220993042
Epoch:41	SE:1.1684772968292236
Epoch:42	SE:1.1663583517074585
Epoch:43	SE:1.1632747650146484
Epoch:44	SE:1.1610302925109863
Epoch:45	SE:1.162610411643982
Epoch:46	SE:1.158825397491455
Epoch:47	SE:1.1546472311019897
Epoch:48	SE:1.1520763635635376
Epoch:49	SE:1.1493744850158691
Epoch:50	SE:1.1493045091629028
Epoch:51	SE:1.1457209587097168
Epoch:52	SE:1.1387890577316284
Epoch:53	SE:1.1366814374923706
Epoch:54	SE:1.129536747932434
Epoch:55	SE:1.1267789602279663
Epoch:56	SE:1.122322916984558
Epoch:57	SE:1.1183650493621826
Epoch:58	SE:1.1137571334838867
Epoch:59	SE:1.112455129623413
Epoch:60	SE:1.1118512153625488
Epoch:61	SE:1.1065120697021484
Epoch:62	SE:1.1020671129226685
Epoch:63	SE:1.1007903814315796
Epoch:64	SE:1.0953404903411865
Epoch:65	SE:1.0950933694839478
Epoch:66	SE:1.0906111001968384
Epoch:67	SE:1.0860565900802612
Epoch:68	SE:1.0839208364486694
Epoch:69	SE:1.0829168558120728
