Epoch:0	RMSE:1.6860281229019165
Epoch:1	RMSE:1.5448620319366455
Epoch:2	RMSE:1.1825121641159058
Epoch:3	RMSE:1.097419023513794
Epoch:4	RMSE:1.0950216054916382
Epoch:5	RMSE:1.0937340259552002
Epoch:6	RMSE:1.0926873683929443
Epoch:7	RMSE:1.0918078422546387
Epoch:8	RMSE:1.0910602807998657
Epoch:9	RMSE:1.0904217958450317
Epoch:10	RMSE:1.088890790939331
Epoch:11	RMSE:1.0882811546325684
Epoch:12	RMSE:1.087742805480957
Epoch:13	RMSE:1.0872446298599243
Epoch:14	RMSE:1.08678138256073
Epoch:15	RMSE:1.086350917816162
Epoch:16	RMSE:1.0859507322311401
Epoch:17	RMSE:1.0855783224105835
Epoch:18	RMSE:1.0852316617965698
Epoch:19	RMSE:1.084908366203308
Epoch:20	RMSE:1.0836033821105957
Epoch:21	RMSE:1.0831331014633179
Epoch:22	RMSE:1.0828107595443726
Epoch:23	RMSE:1.0825198888778687
Epoch:24	RMSE:1.0822385549545288
Epoch:25	RMSE:1.0819628238677979
Epoch:26	RMSE:1.0816905498504639
Epoch:27	RMSE:1.0814197063446045
Epoch:28	RMSE:1.081148624420166
Epoch:29	RMSE:1.0808759927749634
Epoch:30	RMSE:1.0805057287216187
Epoch:31	RMSE:1.0801985263824463
Epoch:32	RMSE:1.079898715019226
Epoch:33	RMSE:1.079593539237976
Epoch:34	RMSE:1.0792794227600098
Epoch:35	RMSE:1.0789541006088257
Epoch:36	RMSE:1.0786142349243164
