Epoch:0	SE:2.93211030960083
Epoch:1	SE:2.6389286518096924
Epoch:2	SE:1.9328685998916626
Epoch:3	SE:1.33621084690094
Epoch:4	SE:1.298340916633606
Epoch:5	SE:1.2917510271072388
Epoch:6	SE:1.2859489917755127
Epoch:7	SE:1.280555248260498
Epoch:8	SE:1.2754368782043457
Epoch:9	SE:1.2705090045928955
Epoch:10	SE:1.265914797782898
Epoch:11	SE:1.2618821859359741
Epoch:12	SE:1.2581028938293457
Epoch:13	SE:1.2543704509735107
Epoch:14	SE:1.2506675720214844
Epoch:15	SE:1.2469818592071533
Epoch:16	SE:1.243306279182434
Epoch:17	SE:1.2396293878555298
Epoch:18	SE:1.2359435558319092
Epoch:19	SE:1.2322391271591187
Epoch:20	SE:1.2289150953292847
Epoch:21	SE:1.2264063358306885
Epoch:22	SE:1.2241120338439941
Epoch:23	SE:1.2218482494354248
Epoch:24	SE:1.2195864915847778
Epoch:25	SE:1.2173157930374146
Epoch:26	SE:1.215032696723938
Epoch:27	SE:1.2127314805984497
Epoch:28	SE:1.210407018661499
Epoch:29	SE:1.2080528736114502
Epoch:30	SE:1.205741047859192
Epoch:31	SE:1.2035006284713745
Epoch:32	SE:1.2012470960617065
Epoch:33	SE:1.198962926864624
Epoch:34	SE:1.196639895439148
Epoch:35	SE:1.194271445274353
Epoch:36	SE:1.1918518543243408
