Epoch:0	RMSE:1.501505732536316
Epoch:1	RMSE:1.3338627815246582
Epoch:2	RMSE:1.096014380455017
Epoch:3	RMSE:1.0699858665466309
Epoch:4	RMSE:1.0691077709197998
Epoch:5	RMSE:1.0713953971862793
Epoch:6	RMSE:1.071122169494629
Epoch:7	RMSE:1.066996455192566
Epoch:8	RMSE:1.0685700178146362
Epoch:9	RMSE:1.0678285360336304
Epoch:10	RMSE:1.0648025274276733
Epoch:11	RMSE:1.0640612840652466
Epoch:12	RMSE:1.0653958320617676
Epoch:13	RMSE:1.0661062002182007
Epoch:14	RMSE:1.0624632835388184
Epoch:15	RMSE:1.0632554292678833
Epoch:16	RMSE:1.0656532049179077
Epoch:17	RMSE:1.0622507333755493
Epoch:18	RMSE:1.0619993209838867
Epoch:19	RMSE:1.0601613521575928
Epoch:20	RMSE:1.0613216161727905
Epoch:21	RMSE:1.0599100589752197
Epoch:22	RMSE:1.061022400856018
Epoch:23	RMSE:1.0600800514221191
Epoch:24	RMSE:1.059155821800232
Epoch:25	RMSE:1.059030294418335
Epoch:26	RMSE:1.0589163303375244
Epoch:27	RMSE:1.0584086179733276
Epoch:28	RMSE:1.0600489377975464
Epoch:29	RMSE:1.0587767362594604
Epoch:30	RMSE:1.0542038679122925
Epoch:31	RMSE:1.0563551187515259
Epoch:32	RMSE:1.0569864511489868
Epoch:33	RMSE:1.0562793016433716
Epoch:34	RMSE:1.0569543838500977
Epoch:35	RMSE:1.0567586421966553
Epoch:36	RMSE:1.05557382106781
Epoch:37	RMSE:1.0569769144058228
Epoch:38	RMSE:1.0535229444503784
Epoch:39	RMSE:1.0550693273544312
Epoch:40	RMSE:1.052683711051941
Epoch:41	RMSE:1.049493432044983
Epoch:42	RMSE:1.0509836673736572
Epoch:43	RMSE:1.0517425537109375
Epoch:44	RMSE:1.0488669872283936
Epoch:45	RMSE:1.053361177444458
Epoch:46	RMSE:1.0508365631103516
Epoch:47	RMSE:1.0488272905349731
Epoch:48	RMSE:1.0482054948806763
Epoch:49	RMSE:1.049801230430603
Epoch:50	RMSE:1.0481895208358765
Epoch:51	RMSE:1.0495331287384033
Epoch:52	RMSE:1.0506401062011719
Epoch:53	RMSE:1.048082709312439
Epoch:54	RMSE:1.0466946363449097
Epoch:55	RMSE:1.0478521585464478
Epoch:56	RMSE:1.0481497049331665
Epoch:57	RMSE:1.0447438955307007
Epoch:58	RMSE:1.0478309392929077
Epoch:59	RMSE:1.0458968877792358
Epoch:60	RMSE:1.0485910177230835
Epoch:61	RMSE:1.0469149351119995
Epoch:62	RMSE:1.0484627485275269
Epoch:63	RMSE:1.0496728420257568
Epoch:64	RMSE:1.0515294075012207
Epoch:65	RMSE:1.0519393682479858
Epoch:66	RMSE:1.0491780042648315
Epoch:67	RMSE:1.0514918565750122
Epoch:68	RMSE:1.0510095357894897
Epoch:69	RMSE:1.0529863834381104
