Epoch:0	SE:2.7216415405273438
Epoch:1	SE:2.322701930999756
Epoch:2	SE:1.454629898071289
Epoch:3	SE:1.2770342826843262
Epoch:4	SE:1.2703031301498413
Epoch:5	SE:1.2654012441635132
Epoch:6	SE:1.2647404670715332
Epoch:7	SE:1.2572846412658691
Epoch:8	SE:1.253224492073059
Epoch:9	SE:1.2469042539596558
Epoch:10	SE:1.2472084760665894
Epoch:11	SE:1.2407230138778687
Epoch:12	SE:1.2378662824630737
Epoch:13	SE:1.2360252141952515
Epoch:14	SE:1.2348288297653198
Epoch:15	SE:1.2318716049194336
Epoch:16	SE:1.228371500968933
Epoch:17	SE:1.2244844436645508
Epoch:18	SE:1.221566081047058
Epoch:19	SE:1.218193769454956
Epoch:20	SE:1.214034080505371
Epoch:21	SE:1.210431456565857
Epoch:22	SE:1.2080579996109009
Epoch:23	SE:1.2102974653244019
Epoch:24	SE:1.2067601680755615
Epoch:25	SE:1.2051247358322144
Epoch:26	SE:1.2013897895812988
Epoch:27	SE:1.2015725374221802
Epoch:28	SE:1.1991575956344604
Epoch:29	SE:1.1964715719223022
Epoch:30	SE:1.1937785148620605
Epoch:31	SE:1.1916072368621826
Epoch:32	SE:1.1894713640213013
Epoch:33	SE:1.1893140077590942
Epoch:34	SE:1.1847009658813477
Epoch:35	SE:1.185479760169983
Epoch:36	SE:1.1817922592163086
Epoch:37	SE:1.1815345287322998
Epoch:38	SE:1.1770271062850952
Epoch:39	SE:1.1733989715576172
Epoch:40	SE:1.1714251041412354
Epoch:41	SE:1.1723854541778564
Epoch:42	SE:1.1669460535049438
Epoch:43	SE:1.163906455039978
Epoch:44	SE:1.1586275100708008
Epoch:45	SE:1.1558915376663208
Epoch:46	SE:1.151206135749817
Epoch:47	SE:1.1505205631256104
Epoch:48	SE:1.1450550556182861
Epoch:49	SE:1.1428159475326538
Epoch:50	SE:1.1385605335235596
Epoch:51	SE:1.1352702379226685
Epoch:52	SE:1.1325328350067139
Epoch:53	SE:1.1269111633300781
Epoch:54	SE:1.1253700256347656
Epoch:55	SE:1.1197741031646729
Epoch:56	SE:1.1145046949386597
Epoch:57	SE:1.1140484809875488
Epoch:58	SE:1.1094096899032593
Epoch:59	SE:1.1034550666809082
Epoch:60	SE:1.1041899919509888
Epoch:61	SE:1.0984834432601929
Epoch:62	SE:1.09807550907135
Epoch:63	SE:1.0951975584030151
Epoch:64	SE:1.091943383216858
Epoch:65	SE:1.090289831161499
Epoch:66	SE:1.0871484279632568
Epoch:67	SE:1.0821592807769775
Epoch:68	SE:1.0808740854263306
Epoch:69	SE:1.0812575817108154
