Epoch:0	RMSE:1.9838221073150635
Epoch:1	RMSE:1.7414696216583252
Epoch:2	RMSE:1.5183460712432861
Epoch:3	RMSE:1.3275095224380493
Epoch:4	RMSE:1.1960645914077759
Epoch:5	RMSE:1.1262470483779907
Epoch:6	RMSE:1.0929192304611206
Epoch:7	RMSE:1.0777798891067505
Epoch:8	RMSE:1.0710970163345337
Epoch:9	RMSE:1.0681662559509277
Epoch:10	RMSE:1.066887378692627
Epoch:11	RMSE:1.0663503408432007
Epoch:12	RMSE:1.0661513805389404
Epoch:13	RMSE:1.0661053657531738
Epoch:14	RMSE:1.0661267042160034
Epoch:15	RMSE:1.0661767721176147
Epoch:16	RMSE:1.066239356994629
Epoch:17	RMSE:1.0663079023361206
Epoch:18	RMSE:1.0663795471191406
Epoch:19	RMSE:1.0664527416229248
Epoch:20	RMSE:1.0665267705917358
Epoch:21	RMSE:1.0666006803512573
Epoch:22	RMSE:1.0666741132736206
Epoch:23	RMSE:1.0667459964752197
Epoch:24	RMSE:1.0668160915374756
Epoch:25	RMSE:1.0668842792510986
Epoch:26	RMSE:1.0669498443603516
Epoch:27	RMSE:1.067013144493103
Epoch:28	RMSE:1.0670737028121948
Epoch:29	RMSE:1.0671324729919434
Epoch:30	RMSE:1.06718909740448
Epoch:31	RMSE:1.067244291305542
Epoch:32	RMSE:1.067298173904419
Epoch:33	RMSE:1.067351222038269
Epoch:34	RMSE:1.067403793334961
Epoch:35	RMSE:1.067456603050232
Epoch:36	RMSE:1.0675100088119507
Epoch:37	RMSE:1.0675642490386963
Epoch:38	RMSE:1.067620038986206
Epoch:39	RMSE:1.06767737865448
Epoch:40	RMSE:1.067737340927124
Epoch:41	RMSE:1.0677998065948486
Epoch:42	RMSE:1.067865252494812
