Epoch:0	RMSE:1.0846600532531738
Epoch:1	RMSE:1.0847607851028442
Epoch:2	RMSE:1.086862564086914
Epoch:3	RMSE:1.0899299383163452
Epoch:4	RMSE:1.0901286602020264
Epoch:5	RMSE:1.0861271619796753
Epoch:6	RMSE:1.0891777276992798
Epoch:7	RMSE:1.0905202627182007
Epoch:8	RMSE:1.0900428295135498
Epoch:9	RMSE:1.0914599895477295
Epoch:10	RMSE:1.090570330619812
Epoch:11	RMSE:1.0880612134933472
Epoch:12	RMSE:1.0886597633361816
Epoch:13	RMSE:1.0885027647018433
Epoch:14	RMSE:1.091355800628662
Epoch:15	RMSE:1.0880815982818604
Epoch:16	RMSE:1.0925450325012207
Epoch:17	RMSE:1.090922474861145
Epoch:18	RMSE:1.0850263833999634
Epoch:19	RMSE:1.086082935333252
Epoch:20	RMSE:1.0844367742538452
Epoch:21	RMSE:1.0887380838394165
Epoch:22	RMSE:1.0857199430465698
Epoch:23	RMSE:1.0861541032791138
Epoch:24	RMSE:1.0902233123779297
Epoch:25	RMSE:1.090004801750183
Epoch:26	RMSE:1.0865226984024048
Epoch:27	RMSE:1.0874693393707275
Epoch:28	RMSE:1.086227536201477
Epoch:29	RMSE:1.089372158050537
Epoch:30	RMSE:1.0849666595458984
Epoch:31	RMSE:1.0899468660354614
Epoch:32	RMSE:1.089514136314392
Epoch:33	RMSE:1.0924614667892456
Epoch:34	RMSE:1.0924170017242432
Epoch:35	RMSE:1.0896308422088623
Epoch:36	RMSE:1.0909202098846436
Epoch:37	RMSE:1.0877771377563477
Epoch:38	RMSE:1.0893462896347046
Epoch:39	RMSE:1.090239405632019
Epoch:40	RMSE:1.0912553071975708
Epoch:41	RMSE:1.0877703428268433
Epoch:42	RMSE:1.0894181728363037
Epoch:43	RMSE:1.0890095233917236
Epoch:44	RMSE:1.0854319334030151
Epoch:45	RMSE:1.0876797437667847
Epoch:46	RMSE:1.0896166563034058
Epoch:47	RMSE:1.09194016456604
Epoch:48	RMSE:1.0874849557876587
Epoch:49	RMSE:1.092975378036499
Epoch:50	RMSE:1.0893275737762451
Epoch:51	RMSE:1.0891069173812866
Epoch:52	RMSE:1.0882374048233032
Epoch:53	RMSE:1.0868138074874878
Epoch:54	RMSE:1.0955185890197754
Epoch:55	RMSE:1.091729760169983
Epoch:56	RMSE:1.0908764600753784
Epoch:57	RMSE:1.0886236429214478
Epoch:58	RMSE:1.0920469760894775
Epoch:59	RMSE:1.0891848802566528
