Epoch:0	RMSE:1.5841093063354492
Epoch:2	RMSE:1.1042832136154175
Epoch:4	RMSE:1.094465732574463
Epoch:6	RMSE:1.0889678001403809
Epoch:8	RMSE:1.0846298933029175
Epoch:10	RMSE:1.08169424533844
Epoch:12	RMSE:1.0799874067306519
Epoch:14	RMSE:1.0783116817474365
Epoch:16	RMSE:1.0764613151550293
Epoch:18	RMSE:1.0733013153076172
Epoch:20	RMSE:1.07257080078125
Epoch:22	RMSE:1.072031855583191
Epoch:24	RMSE:1.0688939094543457
Epoch:26	RMSE:1.0723261833190918
Epoch:28	RMSE:1.0697678327560425
Epoch:30	RMSE:1.0693949460983276
Epoch:32	RMSE:1.0710172653198242
Epoch:34	RMSE:1.0723514556884766
Epoch:36	RMSE:1.0753318071365356
Epoch:38	RMSE:1.0828826427459717
Epoch:40	RMSE:1.0860763788223267
Epoch:42	RMSE:1.0913211107254028
Epoch:44	RMSE:1.098096251487732
Epoch:46	RMSE:1.1061161756515503
Epoch:48	RMSE:1.1122833490371704
Epoch:50	RMSE:1.1163887977600098
Epoch:52	RMSE:1.1183992624282837
Epoch:54	RMSE:1.11491858959198
Epoch:56	RMSE:1.1191078424453735
Epoch:58	RMSE:1.1204427480697632
Epoch:60	RMSE:1.1225130558013916
Epoch:62	RMSE:1.120141625404358
Epoch:64	RMSE:1.1234798431396484
Epoch:66	RMSE:1.1230435371398926
Epoch:68	RMSE:1.125394344329834
Epoch:70	RMSE:1.1254953145980835
Epoch:72	RMSE:1.1272121667861938
Epoch:74	RMSE:1.126849889755249
Epoch:76	RMSE:1.1307778358459473
Epoch:78	RMSE:1.128117322921753
