Epoch:0	RMSE:1.090616226196289
Epoch:1	RMSE:1.0902942419052124
Epoch:2	RMSE:1.087841272354126
Epoch:3	RMSE:1.091309666633606
Epoch:4	RMSE:1.0919692516326904
Epoch:5	RMSE:1.0900721549987793
Epoch:6	RMSE:1.08815598487854
Epoch:7	RMSE:1.0895687341690063
Epoch:8	RMSE:1.086206316947937
Epoch:9	RMSE:1.087171196937561
Epoch:10	RMSE:1.0865360498428345
Epoch:11	RMSE:1.0872818231582642
Epoch:12	RMSE:1.0867899656295776
Epoch:13	RMSE:1.0868548154830933
Epoch:14	RMSE:1.0892608165740967
Epoch:15	RMSE:1.0878314971923828
Epoch:16	RMSE:1.0864027738571167
Epoch:17	RMSE:1.091686487197876
Epoch:18	RMSE:1.0895806550979614
Epoch:19	RMSE:1.093138337135315
Epoch:20	RMSE:1.08952796459198
Epoch:21	RMSE:1.0870449542999268
Epoch:22	RMSE:1.0904539823532104
Epoch:23	RMSE:1.0905369520187378
Epoch:24	RMSE:1.0863338708877563
Epoch:25	RMSE:1.0886096954345703
Epoch:26	RMSE:1.0892317295074463
Epoch:27	RMSE:1.0914853811264038
Epoch:28	RMSE:1.0927774906158447
Epoch:29	RMSE:1.0943185091018677
Epoch:30	RMSE:1.092023491859436
Epoch:31	RMSE:1.0957729816436768
Epoch:32	RMSE:1.096124291419983
Epoch:33	RMSE:1.0965204238891602
Epoch:34	RMSE:1.0944126844406128
Epoch:35	RMSE:1.0978355407714844
Epoch:36	RMSE:1.0967146158218384
Epoch:37	RMSE:1.0958549976348877
Epoch:38	RMSE:1.0977275371551514
Epoch:39	RMSE:1.0998858213424683
Epoch:40	RMSE:1.1001867055892944
Epoch:41	RMSE:1.0971341133117676
Epoch:42	RMSE:1.0966790914535522
Epoch:43	RMSE:1.0957101583480835
Epoch:44	RMSE:1.1005969047546387
Epoch:45	RMSE:1.0973920822143555
Epoch:46	RMSE:1.0992101430892944
Epoch:47	RMSE:1.0997066497802734
Epoch:48	RMSE:1.0974862575531006
Epoch:49	RMSE:1.0997074842453003
Epoch:50	RMSE:1.0970743894577026
Epoch:51	RMSE:1.0997394323349
Epoch:52	RMSE:1.0984549522399902
Epoch:53	RMSE:1.1029795408248901
Epoch:54	RMSE:1.1008400917053223
Epoch:55	RMSE:1.10353684425354
Epoch:56	RMSE:1.103442907333374
Epoch:57	RMSE:1.0965962409973145
Epoch:58	RMSE:1.099877119064331
Epoch:59	RMSE:1.1020137071609497
