Epoch:0	SE:2.395948886871338
Epoch:1	SE:1.2501740455627441
Epoch:2	SE:1.243636131286621
Epoch:3	SE:1.2381573915481567
Epoch:4	SE:1.2334097623825073
Epoch:5	SE:1.227241039276123
Epoch:6	SE:1.2230876684188843
Epoch:7	SE:1.2166774272918701
Epoch:8	SE:1.2103703022003174
Epoch:9	SE:1.200620174407959
Epoch:10	SE:1.1921991109848022
Epoch:11	SE:1.1838299036026
Epoch:12	SE:1.1754955053329468
Epoch:13	SE:1.1653014421463013
Epoch:14	SE:1.1545288562774658
Epoch:15	SE:1.1406030654907227
Epoch:16	SE:1.1252754926681519
Epoch:17	SE:1.1061773300170898
Epoch:18	SE:1.0865215063095093
