Epoch:0	RMSE:1.764460563659668
Epoch:1	RMSE:1.097267985343933
Epoch:2	RMSE:1.0701662302017212
Epoch:3	RMSE:1.070297122001648
Epoch:4	RMSE:1.0710347890853882
Epoch:5	RMSE:1.0717977285385132
Epoch:6	RMSE:1.0725780725479126
Epoch:7	RMSE:1.073384165763855
Epoch:8	RMSE:1.0742367506027222
Epoch:9	RMSE:1.075170874595642
Epoch:10	RMSE:1.076241135597229
Epoch:11	RMSE:1.0775238275527954
Epoch:12	RMSE:1.079123854637146
Epoch:13	RMSE:1.0811831951141357
Epoch:14	RMSE:1.0838873386383057
Epoch:15	RMSE:1.0874699354171753
Epoch:16	RMSE:1.092207908630371
Epoch:17	RMSE:1.098397135734558
Epoch:18	RMSE:1.1063003540039062
Epoch:19	RMSE:1.116066813468933
Epoch:20	RMSE:1.127639651298523
Epoch:21	RMSE:1.1406917572021484
Epoch:22	RMSE:1.1546275615692139
Epoch:23	RMSE:1.1686805486679077
