Epoch:40	RMSE:1.0909565687179565
Epoch:42	RMSE:1.0903639793395996
Epoch:44	RMSE:1.088038682937622
Epoch:46	RMSE:1.0877712965011597
Epoch:48	RMSE:1.086448311805725
Epoch:50	RMSE:1.0860472917556763
Epoch:52	RMSE:1.086610198020935
Epoch:54	RMSE:1.0868672132492065
Epoch:56	RMSE:1.086748480796814
Epoch:58	RMSE:1.0865317583084106
Epoch:60	RMSE:1.08720064163208
Epoch:62	RMSE:1.0824021100997925
Epoch:64	RMSE:1.0847781896591187
Epoch:66	RMSE:1.0838626623153687
Epoch:68	RMSE:1.085689663887024
Epoch:70	RMSE:1.0877529382705688
Epoch:72	RMSE:1.089298129081726
Epoch:74	RMSE:1.090531349182129
Epoch:76	RMSE:1.0938876867294312
Epoch:78	RMSE:1.0976139307022095
